,LineNo,WordSequence,Word,WordLength,WordStartCharPosition,WordConfLevel,Left_Word_Top_X,Left_Word_Top_Y,Right_Word_Bot_X,Right_Word_Bot_Y,LeftXForLetters,LeftYForLetters,RightXForLetters,RightYForLetters,Distance_From_Left_Word,Word_Height,CharWithMaxHeight,WordWidth,isCapitalLine,isSpecialChar,AvgWordConfidenceLevel,isPunctuationWord,PageNumber,AvgCharWidth,DigitCount,Phrase_Sequence,isNumeric,Label
0,1,0,3M,2,0,99,70,197,310,332,70|70,197|197,310|310,332|332,0,135,135,0,False,False,9,False,1,0,1,0,False,B-Invoice_VendorName
1,1,1,3M,2,3,99,365,184,417,215,365|365,184|184,417|417,215|215,55,31,31,0,False,False,9,False,1,0,1,1,False,B-Invoice_VendorAddressRecipient
2,1,2,AUSTRALIA,9,6,999999999,427,184,646,215,427|427|427|427|427|427|427|427|427,184|184|184|184|184|184|184|184|184,646|646|646|646|646|646|646|646|646,215|215|215|215|215|215|215|215|215,10,31,31,0,True,False,9,False,1,0,0,1,False,I-Invoice_VendorAddressRecipient
3,1,3,PTY,3,16,999,657,183,731,216,657|657|657,183|183|183,731|731|731,216|216|216,11,33,33,0,True,False,9,False,1,0,0,1,False,I-Invoice_VendorAddressRecipient
4,1,4,LTD,3,20,999,738,184,811,215,738|738|738,184|184|184,811|811|811,215|215|215,7,31,31,0,True,False,9,False,1,0,0,1,False,I-Invoice_VendorAddressRecipient
5,2,0,ABN,3,0,999,364,232,434,258,364|364|364,232|232|232,434|434|434,258|258|258,0,26,26,0,True,False,9,False,1,0,0,0,False,B-Invoice_VendorAddress
6,2,1,90,2,4,99,443,232,480,258,443|443,232|232,480|480,258|258,9,26,26,0,False,False,9,False,1,0,2,0,True,I-Invoice_VendorAddress
7,2,2,000,3,7,999,489,232,545,258,489|489|489,232|232|232,545|545|545,258|258|258,9,26,26,0,False,False,9,False,1,0,3,0,True,I-Invoice_VendorAddress
8,2,3,100,3,11,999,556,232,609,258,556|556|556,232|232|232,609|609|609,258|258|258,11,26,26,0,False,False,9,False,1,0,3,0,True,I-Invoice_VendorAddress
9,2,4,096,3,15,999,619,232,674,258,619|619|619,232|232|232,674|674|674,258|258|258,10,26,26,0,False,False,9,False,1,0,3,0,True,I-Invoice_VendorAddress
10,2,5,Tax,3,19,999,2020,201,2142,256,2020|2020|2020,201|201|201,2142|2142|2142,256|256|256,1346,55,55,0,False,False,9,False,1,0,0,1,False,O
11,2,6,Invoice,7,23,9999999,2165,200,2406,256,2165|2165|2165|2165|2165|2165|2165,200|200|200|200|200|200|200,2406|2406|2406|2406|2406|2406|2406,256|256|256|256|256|256|256,23,56,56,0,False,False,9,False,1,0,0,1,False,O
12,3,0,Building,8,0,99999999,365,264,483,298,365|365|365|365|365|365|365|365,264|264|264|264|264|264|264|264,483|483|483|483|483|483|483|483,298|298|298|298|298|298|298|298,0,34,34,0,False,False,9,False,1,0,0,0,False,I-Invoice_VendorAddress
13,3,1,"A,",2,9,99,492,265,523,295,492|492,265|265,523|523,295|295,9,30,30,0,False,True,9,False,1,0,0,0,False,I-Invoice_VendorAddress
14,3,2,1,1,12,9,536,265,550,291,536,265,550,291,13,26,26,0,False,False,9,False,1,0,1,0,True,I-Invoice_VendorAddress
15,3,3,Rivett,6,14,999999,563,264,648,292,563|563|563|563|563|563,264|264|264|264|264|264,648|648|648|648|648|648,292|292|292|292|292|292,13,28,28,0,False,False,9,False,1,0,0,0,False,I-Invoice_VendorAddress
16,3,4,Road,4,21,9999,657,265,735,292,657|657|657|657,265|265|265|265,735|735|735|735,292|292|292|292,9,27,27,0,False,False,9,False,1,0,0,0,False,I-Invoice_VendorAddress
17,4,0,North,5,0,99999,366,299,446,326,366|366|366|366|366,299|299|299|299|299,446|446|446|446|446,326|326|326|326|326,0,27,27,0,False,False,9,False,1,0,0,0,False,I-Invoice_VendorAddress
18,4,1,Ryde,4,6,9999,457,299,533,331,457|457|457|457,299|299|299|299,533|533|533|533,331|331|331|331,11,32,32,0,False,False,9,False,1,0,0,0,False,I-Invoice_VendorAddress
19,4,2,NSW,3,11,999,543,299,621,326,543|543|543,299|299|299,621|621|621,326|326|326,10,27,27,0,True,False,9,False,1,0,0,0,False,I-Invoice_VendorAddress
20,4,3,2113,4,15,9999,629,299,705,326,629|629|629|629,299|299|299|299,705|705|705|705,326|326|326|326,8,27,27,0,False,False,9,False,1,0,4,0,True,I-Invoice_VendorAddress
21,5,0,Locked,6,0,999999,365,331,472,359,365|365|365|365|365|365,331|331|331|331|331|331,472|472|472|472|472|472,359|359|359|359|359|359,0,28,28,0,False,False,9,False,1,0,0,0,False,I-Invoice_VendorAddress
22,5,1,Bag,3,7,999,483,331,541,364,483|483|483,331|331|331,541|541|541,364|364|364,11,33,33,0,False,False,9,False,1,0,0,0,False,I-Invoice_VendorAddress
23,5,2,19,2,11,99,553,332,588,359,553|553,332|332,588|588,359|359,12,27,27,0,False,False,9,False,1,0,2,0,True,I-Invoice_VendorAddress
24,5,3,Total,5,14,99999,1363,358,1455,391,1363|1363|1363|1363|1363,358|358|358|358|358,1455|1455|1455|1455|1455,391|391|391|391|391,775,33,33,0,False,False,9,False,1,0,0,1,False,O
25,5,4,(AUD,4,20,9999,1468,358,1568,398,1468|1468|1468|1468,358|358|358|358,1568|1568|1568|1568,398|398|398|398,13,40,40,0,False,True,9,False,1,0,0,1,False,O
26,5,5,INCL,4,25,9999,1582,358,1676,391,1582|1582|1582|1582,358|358|358|358,1676|1676|1676|1676,391|391|391|391,14,33,33,0,True,False,9,False,1,0,0,1,False,O
27,5,6,GST),4,30,9999,1688,358,1796,398,1688|1688|1688|1688,358|358|358|358,1796|1796|1796|1796,398|398|398|398,12,40,40,0,False,True,9,False,1,0,0,1,False,O
28,5,7,:,1,34,9,1688,358,1796,398,1688,358,1796,398,-108,40,40,0,False,True,9,True,1,0,0,2,False,O
29,5,8,"$4,345.14",9,36,999999999,2178,356,2399,404,2178|2178|2178|2178|2178|2178|2178|2178|2178,356|356|356|356|356|356|356|356|356,2399|2399|2399|2399|2399|2399|2399|2399|2399,404|404|404|404|404|404|404|404|404,382,48,48,0,False,True,9,False,1,0,6,3,False,O
30,6,0,North,5,0,99999,366,365,446,392,366|366|366|366|366,365|365|365|365|365,446|446|446|446|446,392|392|392|392|392,0,27,27,0,False,False,9,False,1,0,0,0,False,I-Invoice_VendorAddress
31,6,1,Ryde,4,6,9999,457,365,533,398,457|457|457|457,365|365|365|365,533|533|533|533,398|398|398|398,11,33,33,0,False,False,9,False,1,0,0,0,False,I-Invoice_VendorAddress
32,6,2,NSW,3,11,999,543,365,621,392,543|543|543,365|365|365,621|621|621,392|392|392,10,27,27,0,True,False,9,False,1,0,0,0,False,I-Invoice_VendorAddress
33,6,3,1670,4,15,9999,633,364,705,392,633|633|633|633,364|364|364|364,705|705|705|705,392|392|392|392,12,28,28,0,False,False,9,False,1,0,4,0,True,I-Invoice_VendorAddress
34,7,0,Account,7,0,9999999,57,530,191,557,57|57|57|57|57|57|57,530|530|530|530|530|530|530,191|191|191|191|191|191|191,557|557|557|557|557|557|557,0,27,27,0,False,False,9,False,1,0,0,0,False,O
35,7,1,Enquiries,9,8,999999999,201,530,352,562,201|201|201|201|201|201|201|201|201,530|530|530|530|530|530|530|530|530,352|352|352|352|352|352|352|352|352,562|562|562|562|562|562|562|562|562,10,32,32,0,False,False,9,False,1,0,0,0,False,O
36,7,2,Tel,3,18,999,361,530,420,556,361|361|361,530|530|530,420|420|420,556|556|556,9,26,26,0,False,False,9,False,1,0,0,0,False,O
37,7,3,:,1,21,9,361,530,420,556,361,530,420,556,-59,26,26,0,False,True,9,True,1,0,0,1,False,O
38,7,4,02,2,23,99,436,529,640,557,436|436,529|529,640|640,557|557,16,28,28,0,False,False,9,False,1,0,2,2,True,O
39,7,5,9498,4,26,9999,436,529,640,557,436|436|436|436,529|529|529|529,640|640|640|640,557|557|557|557,-204,28,28,0,False,False,9,False,1,0,4,2,True,O
40,7,6,9410,4,31,9999,436,529,640,557,436|436|436|436,529|529|529|529,640|640|640|640,557|557|557|557,-204,28,28,0,False,False,9,False,1,0,4,2,True,O
41,7,7,Fax,3,36,999,702,530,768,556,702|702|702,530|530|530,768|768|768,556|556|556,62,26,26,0,False,False,9,False,1,0,0,3,False,O
42,7,8,:,1,39,9,702,530,768,556,702,530,768,556,-66,26,26,0,False,True,9,True,1,0,0,4,False,O
43,7,9,02,2,41,99,782,529,984,557,782|782,529|529,984|984,557|557,14,28,28,0,False,False,9,False,1,0,2,5,True,O
44,7,10,9498,4,44,9999,782,529,984,557,782|782|782|782,529|529|529|529,984|984|984|984,557|557|557|557,-202,28,28,0,False,False,9,False,1,0,4,5,True,O
45,7,11,9691,4,49,9999,782,529,984,557,782|782|782|782,529|529|529|529,984|984|984|984,557|557|557|557,-202,28,28,0,False,False,9,False,1,0,4,5,True,O
46,7,12,Order,5,54,99999,1047,529,1138,556,1047|1047|1047|1047|1047,529|529|529|529|529,1138|1138|1138|1138|1138,556|556|556|556|556,63,27,27,0,False,False,9,False,1,0,0,6,False,O
47,7,13,Enquiries,9,60,999999999,1148,530,1297,562,1148|1148|1148|1148|1148|1148|1148|1148|1148,530|530|530|530|530|530|530|530|530,1297|1297|1297|1297|1297|1297|1297|1297|1297,562|562|562|562|562|562|562|562|562,10,32,32,0,False,False,9,False,1,0,0,6,False,O
48,7,14,Tel,3,70,999,1307,529,1365,556,1307|1307|1307,529|529|529,1365|1365|1365,556|556|556,10,27,27,0,False,False,9,False,1,0,0,6,False,O
49,7,15,:,1,73,9,1307,529,1365,556,1307,529,1365,556,-58,27,27,0,False,True,9,True,1,0,0,7,False,O
50,7,16,1300,4,75,9999,1388,530,1592,556,1388|1388|1388|1388,530|530|530|530,1592|1592|1592|1592,556|556|556|556,23,26,26,0,False,False,9,False,1,0,4,8,True,O
51,7,17,363,3,80,999,1388,530,1592,556,1388|1388|1388,530|530|530,1592|1592|1592,556|556|556,-204,26,26,0,False,False,9,False,1,0,3,8,True,O
