,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,LineNo,WordSequence,Word,WordLength,WordStartCharPosition,WordConfLevel,Left_Word_Top_X,Left_Word_Top_Y,Right_Word_Bot_X,Right_Word_Bot_Y,LeftXForLetters,LeftYForLetters,RightXForLetters,RightYForLetters,Distance_From_Left_Word,Word_Height,CharWithMaxHeight,WordWidth,isCapitalLine,isSpecialChar,AvgWordConfidenceLevel,isPunctuationWord,PageNumber,AvgCharWidth,DigitCount,Phrase_Sequence,isNumeric,language,IsRightToLeftWord,Label,Score,HG,VG
0,0,0,0,0,1,0,Fleet,5,0,99999,566,69,667,108,566|566|566|566|566,69|69|69|69|69,667|667|667|667|667,108|108|108|108|108,0,39,39,0,False,False,9,False,1,0,0,0,False,English,False,O,100.0,0,0
1,1,1,1,1,1,1,Stamp..,7,6,9999999,677,70,832,117,677|677|677|677|677|677|677,70|70|70|70|70|70|70,832|832|832|832|832|832|832,117|117|117|117|117|117|117,10,47,47,0,False,True,9,False,1,0,0,0,False,English,False,O,100.0,0,0
2,2,2,2,2,1,2,mlscott,7,14,9999999,853,70,1008,109,853|853|853|853|853|853|853,70|70|70|70|70|70|70,1008|1008|1008|1008|1008|1008|1008,109|109|109|109|109|109|109,21,39,39,0,False,False,9,False,1,0,0,0,False,English,False,O,100.0,0,0
3,3,3,3,3,1,3,-,1,22,9,1018,90,1035,97,1018,90,1035,97,10,7,7,0,False,True,9,True,1,0,0,0,False,English,False,O,100.0,0,0
4,4,4,4,4,1,4,01/21/2020,10,24,9999999999,1045,71,1291,116,1045|1045|1045|1045|1045|1045|1045|1045|1045|1045,71|71|71|71|71|71|71|71|71|71,1291|1291|1291|1291|1291|1291|1291|1291|1291|1291,116|116|116|116|116|116|116|116|116|116,10,45,45,0,False,True,9,False,1,0,8,0,False,English,False,O,100.0,0,0
5,5,5,5,5,2,0,Store,5,0,99999,576,123,685,160,576|576|576|576|576,123|123|123|123|123,685|685|685|685|685,160|160|160|160|160,0,37,37,0,False,False,9,False,1,0,0,0,False,English,False,O,100.0,0,0
6,6,6,6,6,2,1,Code,4,6,9999,905,122,1007,159,905|905|905|905,122|122|122|122,1007|1007|1007|1007,159|159|159|159,220,37,37,0,False,False,9,False,1,0,0,1,False,English,False,O,100.0,0,0
7,7,7,7,7,2,2,APPROVED,8,11,99999999,2120,120,2361,152,2120|2120|2120|2120|2120|2120|2120|2120,120|120|120|120|120|120|120|120,2361|2361|2361|2361|2361|2361|2361|2361,152|152|152|152|152|152|152|152,1113,32,32,0,True,False,9,False,1,0,0,2,False,English,False,O,100.0,0,0
8,8,8,8,8,3,0,PENSKE,6,0,999999,177,197,443,239,177|177|177|177|177|177,197|197|197|197|197|197,443|443|443|443|443|443,239|239|239|239|239|239,0,42,42,0,True,False,9,False,1,0,0,0,False,English,False,B-Invoice_VendorName,100.0,10,10
9,9,9,9,9,3,1,CoD07/7362,10,7,9999999999,568,175,829,220,568|568|568|568|568|568|568|568|568|568,175|175|175|175|175|175|175|175|175|175,829|829|829|829|829|829|829|829|829|829,220|220|220|220|220|220|220|220|220|220,125,45,45,0,False,True,9,False,1,0,6,1,False,English,False,O,100.0,0,0
10,10,10,10,10,3,2,5120,4,18,9999,940,183,1036,219,940|940|940|940,183|183|183|183,1036|1036|1036|1036,219|219|219|219,111,36,36,0,False,False,9,False,1,0,4,2,True,English,False,O,100.0,0,0
11,11,11,11,11,3,3,Invoice,7,23,9999999,1507,152,1633,183,1507|1507|1507|1507|1507|1507|1507,152|152|152|152|152|152|152,1633|1633|1633|1633|1633|1633|1633,183|183|183|183|183|183|183,471,31,31,0,False,False,9,False,1,0,0,3,False,English,False,O,100.0,0,0
12,12,12,12,12,3,4,0017158218,10,31,9999999999,1673,152,1882,183,1673|1673|1673|1673|1673|1673|1673|1673|1673|1673,152|152|152|152|152|152|152|152|152|152,1882|1882|1882|1882|1882|1882|1882|1882|1882|1882,183|183|183|183|183|183|183|183|183|183,40,31,31,0,False,False,9,False,1,0,10,4,True,English,False,B-Invoice_InvoiceId,100.0,14,14
13,13,13,13,13,3,5,December,8,42,99999999,1508,198,1681,228,1508|1508|1508|1508|1508|1508|1508|1508,198|198|198|198|198|198|198|198,1681|1681|1681|1681|1681|1681|1681|1681,228|228|228|228|228|228|228|228,-374,30,30,0,False,False,9,False,1,0,0,4,False,English,False,B-Invoice_InvoiceDate,100.0,15,15
14,14,14,14,14,3,6,"3,",2,51,99,1690,198,1718,232,1690|1690,198|198,1718|1718,232|232,9,34,34,0,False,True,9,False,1,0,1,4,True,English,False,I-Invoice_InvoiceDate,100.0,15,15
15,15,15,15,15,3,7,2019,4,54,9999,1730,198,1815,228,1730|1730|1730|1730,198|198|198|198,1815|1815|1815|1815,228|228|228|228,12,30,30,0,False,False,9,False,1,0,4,4,True,English,False,I-Invoice_InvoiceDate,100.0,15,15
16,16,16,16,16,3,8,mlscott,7,59,9999999,2063,174,2228,205,2063|2063|2063|2063|2063|2063|2063,174|174|174|174|174|174|174,2228|2228|2228|2228|2228|2228|2228,205|205|205|205|205|205|205,248,31,31,0,False,False,9,False,1,0,0,5,False,English,False,O,100.0,0,0
17,17,17,17,17,3,9,01/21/20,8,67,99999999,2241,173,2420,204,2241|2241|2241|2241|2241|2241|2241|2241,173|173|173|173|173|173|173|173,2420|2420|2420|2420|2420|2420|2420|2420,204|204|204|204|204|204|204|204,13,31,31,0,False,True,9,False,1,0,6,5,False,English,False,O,100.0,0,0
18,18,18,18,18,4,0,Maintenance,11,0,99999999999,256,318,655,372,256|256|256|256|256|256|256|256|256|256|256,318|318|318|318|318|318|318|318|318|318|318,655|655|655|655|655|655|655|655|655|655|655,372|372|372|372|372|372|372|372|372|372|372,0,54,54,0,False,False,9,False,1,0,0,0,False,English,False,O,100.0,0,0
19,19,19,19,19,4,1,Invoice,7,12,9999999,678,320,899,371,678|678|678|678|678|678|678,320|320|320|320|320|320|320,899|899|899|899|899|899|899,371|371|371|371|371|371|371,23,51,51,0,False,False,9,False,1,0,0,0,False,English,False,O,100.0,0,0
20,20,20,20,20,5,0,Page,4,0,9999,1506,452,1593,485,1506|1506|1506|1506,452|452|452|452,1593|1593|1593|1593,485|485|485|485,0,33,33,0,False,False,9,False,1,0,0,0,False,English,False,O,100.0,0,0
21,21,21,21,21,5,1,:,1,4,9,1506,452,1593,485,1506,452,1593,485,-87,33,33,0,False,True,9,True,1,0,0,1,False,English,False,O,100.0,0,0
22,22,22,22,22,5,2,1,1,6,9,1738,452,1753,483,1738,452,1753,483,145,31,31,0,False,False,9,False,1,0,1,2,True,English,False,O,100.0,0,0
23,23,23,23,23,5,3,of,2,8,99,1767,452,1801,483,1767|1767,452|452,1801|1801,483|483,14,31,31,0,False,False,9,False,1,0,0,2,False,English,False,O,100.0,0,0
24,24,24,24,24,5,4,5,1,11,9,1809,452,1829,482,1809,452,1829,482,8,30,30,0,False,False,9,False,1,0,1,2,True,English,False,O,100.0,0,0
25,25,25,25,25,6,0,AARON'S,7,0,9999999,435,490,618,523,435|435|435|435|435|435|435,490|490|490|490|490|490|490,618|618|618|618|618|618|618,523|523|523|523|523|523|523,0,33,33,0,False,True,9,False,1,0,0,0,False,English,False,B-Invoice_CustomerAddressRecipient ,100.0,25,25
26,26,26,26,26,6,1,LOGISTICS,9,8,999999999,632,490,852,523,632|632|632|632|632|632|632|632|632,490|490|490|490|490|490|490|490|490,852|852|852|852|852|852|852|852|852,523|523|523|523|523|523|523|523|523,14,33,33,0,True,False,9,False,1,0,0,0,False,English,False,I-Invoice_CustomerAddressRecipient,100.0,25,25
27,27,27,27,27,6,2,LLC,3,18,999,866,490,940,523,866|866|866,490|490|490,940|940|940,523|523|523,14,33,33,0,True,False,9,False,1,0,0,0,False,English,False,I-Invoice_CustomerAddressRecipient,100.0,25,25
28,28,28,28,28,6,3,Customer,8,22,99999999,1508,498,1662,524,1508|1508|1508|1508|1508|1508|1508|1508,498|498|498|498|498|498|498|498,1662|1662|1662|1662|1662|1662|1662|1662,524|524|524|524|524|524|524|524,568,26,26,0,False,False,9,False,1,0,0,1,False,English,False,O,100.0,0,0
29,29,29,29,29,6,4,:,1,30,9,1508,498,1662,524,1508,498,1662,524,-154,26,26,0,False,True,9,True,1,0,0,2,False,English,False,O,100.0,0,0
30,30,30,30,30,6,5,66806300-7510,13,32,9999999999999,1735,497,1998,527,1735|1735|1735|1735|1735|1735|1735|1735|1735|1735|1735|1735|1735,497|497|497|497|497|497|497|497|497|497|497|497|497,1998|1998|1998|1998|1998|1998|1998|1998|1998|1998|1998|1998|1998,527|527|527|527|527|527|527|527|527|527|527|527|527,73,30,30,0,False,True,9,False,1,0,12,3,False,English,False,B-Invoice_CustomerId,100.0,0,0
31,31,31,31,31,7,0,ATTN,4,0,9999,436,540,550,574,436|436|436|436,540|540|540|540,550|550|550|550,574|574|574|574,0,34,34,0,True,False,9,False,1,0,0,0,False,English,False,O,100.0,0,0
32,32,32,32,32,7,1,:,1,4,9,436,540,550,574,436,540,550,574,-114,34,34,0,False,True,9,True,1,0,0,1,False,English,False,O,100.0,0,0
33,33,33,33,33,7,2,ACCOUNTS,8,6,99999999,561,540,793,573,561|561|561|561|561|561|561|561,540|540|540|540|540|540|540|540,793|793|793|793|793|793|793|793,573|573|573|573|573|573|573|573,11,33,33,0,True,False,9,False,1,0,0,2,False,English,False,O,100.0,0,0
34,34,34,34,34,7,3,PAYABLE,7,15,9999999,807,540,981,573,807|807|807|807|807|807|807,540|540|540|540|540|540|540,981|981|981|981|981|981|981,573|573|573|573|573|573|573,14,33,33,0,True,False,9,False,1,0,0,2,False,English,False,O,100.0,0,0
35,35,35,35,35,7,4,APPROVED,8,23,99999999,1106,531,1348,563,1106|1106|1106|1106|1106|1106|1106|1106,531|531|531|531|531|531|531|531,1348|1348|1348|1348|1348|1348|1348|1348,563|563|563|563|563|563|563|563,125,32,32,0,True,False,9,False,1,0,0,3,False,English,False,O,100.0,0,0
36,36,36,36,36,7,5,Questions?,10,32,9999999999,1508,542,1675,572,1508|1508|1508|1508|1508|1508|1508|1508|1508|1508,542|542|542|542|542|542|542|542|542|542,1675|1675|1675|1675|1675|1675|1675|1675|1675|1675,572|572|572|572|572|572|572|572|572|572,160,30,30,0,False,True,9,False,1,0,0,4,False,English,False,O,100.0,0,0
37,37,37,37,37,7,6,CHARLOTTE,9,43,999999999,1737,543,1964,572,1737|1737|1737|1737|1737|1737|1737|1737|1737,543|543|543|543|543|543|543|543|543,1964|1964|1964|1964|1964|1964|1964|1964|1964,572|572|572|572|572|572|572|572|572,62,29,29,0,True,False,9,False,1,0,0,5,False,English,False,O,100.0,0,0
38,38,38,38,38,7,7,NORTH,5,53,99999,1976,542,2108,573,1976|1976|1976|1976|1976,542|542|542|542|542,2108|2108|2108|2108|2108,573|573|573|573|573,12,31,31,0,True,False,9,False,1,0,0,5,False,English,False,O,100.0,0,0
39,39,39,39,39,8,0,STORE,5,0,99999,438,590,578,624,438|438|438|438|438,590|590|590|590|590,578|578|578|578|578,624|624|624|624|624,0,34,34,0,True,False,9,False,1,0,0,0,False,English,False,O,100.0,0,0
40,40,40,40,40,8,1,#C0D07,6,6,999999,587,590,742,623,587|587|587|587|587|587,590|590|590|590|590|590,742|742|742|742|742|742,623|623|623|623|623|623,9,33,33,0,False,True,9,False,1,0,3,0,False,English,False,O,100.0,0,0
